"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Full context"
"";"И";"";"И";" ";"этого не исправить";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"И этого не исправить"
" И";"оготэ";"И ";"этого";" ";"не исправить";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"И этого не исправить"
" оготэ И";"ен";"И этого ";"не";" ";"исправить";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"И этого не исправить"
" ен оготэ И";"ьтиварпси";"И этого не ";"исправить";"";"";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"И этого не исправить"
"";"С";"";"С";" ";"этим вообще ничего не поделаешь";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"С этим вообще ничего не поделаешь"
" С";"митэ";"С ";"этим";" ";"вообще ничего не поделаешь";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"С этим вообще ничего не поделаешь"
" митэ С";"ещбоов";"С этим ";"вообще";" ";"ничего не поделаешь";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"С этим вообще ничего не поделаешь"
" ещбоов митэ С";"огечин";"С этим вообще ";"ничего";" ";"не поделаешь";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"С этим вообще ничего не поделаешь"
" огечин ещбоов митэ С";"ен";"С этим вообще ничего ";"не";" ";"поделаешь";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"С этим вообще ничего не поделаешь"
" ен огечин ещбоов митэ С";"ьшеаледоп";"С этим вообще ничего не ";"поделаешь";"";"";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"С этим вообще ничего не поделаешь"
"";"огечиН";"";"Ничего";" ";"не поделаешь";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"Ничего не поделаешь"
" огечиН";"ен";"Ничего ";"не";" ";"поделаешь";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"Ничего не поделаешь"
" ен огечиН";"ьшеаледоп";"Ничего не ";"поделаешь";"";"";"Евгений Гришковец. ОдноврЕмЕнно (2004)";"Евгений Гришковец";"1967";"ОдноврЕмЕнно";"2004";"художественная";"пьеса";"";"Е. Гришковец. Город: Сб. пьес";"2001";"книга";"омонимия снята вручную";"Ничего не поделаешь"
